id,feature,abs_z
JVASP-112534,MagpieData mean Electronegativity,1.8700013503360273
JVASP-112534,minimum local difference in GSvolume_pa,1.8467072068689505
JVASP-112534,avg_dev local difference in Column,1.7820914268573593
JVASP-118414,MagpieData minimum GSbandgap,5.321007991696068
JVASP-118414,minimum neighbor distance variation,4.047335905678476
JVASP-118414,MagpieData maximum CovalentRadius,3.6675699358677583
JVASP-118414,mean neighbor distance variation,3.1082102710425596
JVASP-118414,MagpieData mean Electronegativity,2.7117006369906105
JVASP-118414,avg_dev local difference in Column,2.3743194103391487
JVASP-118414,avg_dev local difference in NpValence,2.3669038344146296
JVASP-118414,MagpieData minimum MendeleevNumber,2.334908587011026
JVASP-118414,minimum local difference in GSbandgap,2.2982918713252802
JVASP-118414,MagpieData maximum MeltingT,2.1780325070153674
JVASP-25817,MagpieData mean Electronegativity,3.1705625061668177
JVASP-25817,MagpieData mean Column,1.7905640028215681
JVASP-25817,0-norm,1.5555187301857107
JVASP-25817,compound possible,1.491237471689864
JVASP-25817,avg_dev CN_VoronoiNN,1.2852087207668927
JVASP-25817,MagpieData mode SpaceGroupNumber,1.210926706181677
JVASP-25817,MagpieData mean MeltingT,1.2052138340529424
JVASP-25817,minimum local difference in Column,1.1962626868076554
JVASP-25817,MagpieData mode Column,1.1879020604663078
JVASP-25817,minimum local difference in MeltingT,1.1679973473897851
JVASP-54480,avg_dev local difference in GSvolume_pa,4.8181523632259005
JVASP-54480,avg_dev local difference in Electronegativity,3.4566928598261057
JVASP-54480,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-54480,avg_dev local difference in CovalentRadius,2.9993857115233777
JVASP-54480,avg_dev local difference in MendeleevNumber,2.6835184216570918
JVASP-54480,MagpieData avg_dev GSvolume_pa,2.6646081908578596
JVASP-54480,range local difference in NfValence,2.4620493598908846
JVASP-54480,avg_dev local difference in Column,2.3915643212257
JVASP-54480,avg_dev local difference in NValence,2.3430933475063926
JVASP-54480,avg_dev local difference in SpaceGroupNumber,2.3178325741270736
JVASP-120549,0-norm,2.943450943911764
JVASP-120549,avg_dev local difference in Electronegativity,2.707727877016552
JVASP-120549,avg_dev local difference in GSvolume_pa,2.4697155387082113
JVASP-120549,avg_dev local difference in NpValence,2.391439575502333
JVASP-120549,avg_dev local difference in CovalentRadius,2.0629946163761725
JVASP-120549,MagpieData mean Electronegativity,2.0108502229012095
JVASP-120549,avg_dev local difference in SpaceGroupNumber,1.707525103940016
JVASP-120549,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-120549,compound possible,1.491237471689864
JVASP-120549,MagpieData maximum CovalentRadius,1.418946256020923
JVASP-138910,avg_dev local difference in GSvolume_pa,4.1206105428346484
JVASP-138910,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-138910,MagpieData avg_dev GSvolume_pa,2.8787113044718873
JVASP-138910,minimum local difference in CovalentRadius,2.4740296244755386
JVASP-138910,minimum local difference in GSvolume_pa,2.402589168576346
JVASP-138910,range local difference in NfValence,2.3108066327398182
JVASP-138910,avg_dev local difference in NValence,2.290447294375712
JVASP-138910,minimum local difference in Electronegativity,2.260905039672607
JVASP-138910,avg_dev local difference in Electronegativity,2.154895072173602
JVASP-138910,avg_dev local difference in MendeleevNumber,1.9882771279671312
JVASP-140231,avg_dev local difference in Electronegativity,3.1128398060976834
JVASP-140231,avg_dev local difference in NpValence,3.035920176109438
JVASP-140231,MagpieData mean Electronegativity,2.8508525351875376
JVASP-140231,avg_dev local difference in SpaceGroupNumber,2.0737611298481906
JVASP-140231,MagpieData mean GSmagmom,1.5582426218053096
JVASP-140231,avg_dev local difference in MeltingT,1.5428047538178211
JVASP-140231,MagpieData mean Column,1.526463045638842
JVASP-140231,compound possible,1.491237471689864
JVASP-140231,avg_dev CN_VoronoiNN,1.4524819612105964
JVASP-140231,MagpieData maximum CovalentRadius,1.446243244473334
JVASP-144840,avg_dev local difference in Electronegativity,3.564983497150464
JVASP-144840,avg_dev local difference in GSvolume_pa,2.5441545535419148
JVASP-144840,avg_dev local difference in CovalentRadius,2.396818690390137
JVASP-144840,avg_dev local difference in NpValence,2.3411284692090937
JVASP-144840,MagpieData mean Electronegativity,2.2548229224603626
JVASP-144840,avg_dev local difference in SpaceGroupNumber,2.2318189756919082
JVASP-144840,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-144840,0-norm,1.5555187301857107
JVASP-144840,compound possible,1.491237471689864
JVASP-144840,avg_dev local difference in MendeleevNumber,1.4475887876320654
JVASP-34498,avg_dev local difference in Electronegativity,3.891456079419083
JVASP-34498,avg_dev local difference in CovalentRadius,3.4748813655957016
JVASP-34498,avg_dev local difference in GSvolume_pa,3.056563188217422
JVASP-34498,minimum local difference in GSvolume_pa,3.0207453916683344
JVASP-34498,MagpieData avg_dev GSvolume_pa,2.7945512056351993
JVASP-34498,minimum local difference in CovalentRadius,2.2939452644687965
JVASP-34498,avg_dev local difference in NpValence,2.1919351746186972
JVASP-34498,minimum local difference in Electronegativity,2.17067986687087
JVASP-34498,avg_dev local difference in MendeleevNumber,2.1559214113452376
JVASP-34498,avg_dev local difference in Column,1.9544259522934133
JVASP-85672,MagpieData mode GSbandgap,4.994147045296065
JVASP-85672,MagpieData mode NsUnfilled,3.02766068919251
JVASP-85672,avg_dev neighbor distance variation,2.7862410828176696
JVASP-85672,mean neighbor distance variation,2.306046851533371
JVASP-85672,MagpieData avg_dev Column,1.8978648569124215
JVASP-85672,MagpieData mode NsValence,1.6519539708464759
JVASP-85672,MagpieData mean Electronegativity,1.6251148953478156
JVASP-85672,0-norm,1.5555187301857107
JVASP-85672,MagpieData mode Column,1.4614357749712246
JVASP-85672,MagpieData mean AtomicWeight,1.421012652241742
JVASP-137262,avg_dev local difference in Electronegativity,2.96573990025214
JVASP-137262,avg_dev local difference in NpValence,2.1083756874605384
JVASP-137262,MagpieData mean Electronegativity,1.9428169777738877
JVASP-137262,avg_dev local difference in SpaceGroupNumber,1.8126104555094904
JVASP-137262,minimum local difference in Electronegativity,1.6687938271766265
JVASP-137262,avg_dev local difference in MendeleevNumber,1.6124628090055957
JVASP-137262,0-norm,1.5555187301857107
JVASP-137262,compound possible,1.491237471689864
JVASP-137262,avg_dev local difference in CovalentRadius,1.3708628444766902
JVASP-137262,MagpieData maximum AtomicWeight,1.2815698489652285
JVASP-97965,avg_dev local difference in Electronegativity,4.084858997658765
JVASP-97965,avg_dev local difference in CovalentRadius,3.74669992858423
JVASP-97965,avg_dev local difference in NpValence,2.571302552634323
JVASP-97965,MagpieData mean Electronegativity,2.4537605330158185
JVASP-97965,avg_dev local difference in MendeleevNumber,2.3652904372653714
JVASP-97965,avg_dev local difference in Column,2.087245137446148
JVASP-97965,avg_dev local difference in NUnfilled,1.738179407970036
JVASP-97965,avg_dev local difference in SpaceGroupNumber,1.7243191110660991
JVASP-97965,MagpieData range NdUnfilled,1.6179189371725158
JVASP-97965,avg_dev local difference in AtomicWeight,1.5382461712675826
JVASP-34910,range local difference in NfUnfilled,4.060307990334559
JVASP-34910,avg_dev local difference in Electronegativity,3.9202659730770013
JVASP-34910,avg_dev local difference in CovalentRadius,3.040416161172422
JVASP-34910,MagpieData mean Electronegativity,2.7624312391573986
JVASP-34910,avg_dev local difference in NpValence,2.700420709272147
JVASP-34910,avg_dev local difference in Column,2.011205581527813
JVASP-34910,avg_dev local difference in SpaceGroupNumber,1.8214297393274055
JVASP-34910,10-norm,1.743926335181866
JVASP-34910,avg_dev local difference in NUnfilled,1.7385100333716668
JVASP-34910,avg_dev local difference in MeltingT,1.5211788235163006
JVASP-97955,0-norm,4.331383157637818
JVASP-97955,MagpieData mean Electronegativity,2.393639155397635
JVASP-97955,MagpieData maximum MeltingT,2.2798170458858977
JVASP-97955,MagpieData maximum CovalentRadius,2.122299194028159
JVASP-97955,avg_dev local difference in MeltingT,2.1093905948319165
JVASP-97955,10-norm,2.0061603059653814
JVASP-97955,avg_dev CN_VoronoiNN,1.9258458000066663
JVASP-97955,mean neighbor distance variation,1.7882016142619475
JVASP-97955,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-97955,MagpieData maximum AtomicWeight,1.689155694247985
JVASP-140787,avg_dev local difference in Electronegativity,4.06821800030894
JVASP-140787,range local difference in NfUnfilled,3.656779513270823
JVASP-140787,avg_dev local difference in CovalentRadius,3.167174557220841
JVASP-140787,avg_dev local difference in NpValence,2.7616788863443307
JVASP-140787,MagpieData mean Electronegativity,2.7272158312146586
JVASP-140787,avg_dev local difference in AtomicWeight,2.373381811094126
JVASP-140787,range local difference in NfValence,2.1016486990321663
JVASP-140787,avg_dev local difference in Column,2.088171629305267
JVASP-140787,avg_dev local difference in MeltingT,1.876987728137816
JVASP-140787,avg_dev local difference in SpaceGroupNumber,1.8675024235766742
JVASP-137765,minimum neighbor distance variation,5.413252606256175
JVASP-137765,mean neighbor distance variation,5.317146105943326
JVASP-137765,avg_dev neighbor distance variation,4.855288554942519
JVASP-137765,mean CN_VoronoiNN,2.38212785813424
JVASP-137765,avg_dev local difference in Electronegativity,2.295505933105146
JVASP-137765,maximum CN_VoronoiNN,2.2088789692344553
JVASP-137765,MagpieData mean Electronegativity,2.1075777618917564
JVASP-137765,mean ordering parameter shell 1,1.8360148235701215
JVASP-137765,MagpieData maximum AtomicWeight,1.8221609995210797
JVASP-137765,MagpieData range NdValence,1.6725222956445078
JVASP-142387,avg_dev local difference in CovalentRadius,2.602914199889168
JVASP-142387,avg_dev local difference in Electronegativity,2.4894953264795987
JVASP-142387,maximum CN_VoronoiNN,2.4518637505891876
JVASP-142387,avg_dev local difference in NpValence,2.0296685002604073
JVASP-142387,MagpieData maximum SpaceGroupNumber,2.0267728592485033
JVASP-142387,range local difference in NfUnfilled,1.926096620856561
JVASP-142387,avg_dev local difference in Column,1.8903836111900487
JVASP-142387,MagpieData mean Electronegativity,1.8082314833315383
JVASP-142387,avg_dev local difference in MendeleevNumber,1.7051142113053763
JVASP-142387,MagpieData range NdValence,1.6725222956445078
JVASP-10253,MagpieData minimum Column,2.963938923314606
JVASP-10253,MagpieData mean Electronegativity,2.7917978271722554
JVASP-10253,MagpieData minimum MendeleevNumber,1.9477575640172067
JVASP-10253,MagpieData mean Column,1.9372867568119712
JVASP-10253,avg_dev CN_VoronoiNN,1.7900646197856482
JVASP-10253,MagpieData maximum CovalentRadius,1.6715952276582757
JVASP-10253,MagpieData avg_dev Column,1.6009278457792318
JVASP-10253,MagpieData minimum NpUnfilled,1.5958414081750656
JVASP-10253,0-norm,1.5555187301857107
JVASP-10253,compound possible,1.491237471689864
JVASP-12932,avg_dev local difference in GSvolume_pa,3.699941782125808
JVASP-12932,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-12932,minimum local difference in GSvolume_pa,2.7974579426313095
JVASP-12932,avg_dev local difference in Electronegativity,2.603510059931001
JVASP-12932,MagpieData avg_dev GSvolume_pa,2.5360544456611755
JVASP-12932,MagpieData mean Electronegativity,2.5012758153269643
JVASP-12932,avg_dev local difference in CovalentRadius,2.1736304381805347
JVASP-12932,avg_dev local difference in MendeleevNumber,1.8891642612491206
JVASP-12932,MagpieData maximum MeltingT,1.871783741868979
JVASP-12932,avg_dev local difference in NpValence,1.7861309644214896
JVASP-116823,avg_dev local difference in MendeleevNumber,3.952022426454977
JVASP-116823,mean ordering parameter shell 1,3.8358964454193893
JVASP-116823,avg_dev local difference in Electronegativity,3.4675488250962094
JVASP-116823,minimum local difference in SpaceGroupNumber,3.3089809779509496
JVASP-116823,avg_dev local difference in Column,2.933952216579979
JVASP-116823,avg_dev local difference in NdValence,2.9218581596071607
JVASP-116823,minimum local difference in NpValence,2.771225068743687
JVASP-116823,minimum local difference in Electronegativity,2.2928489261704152
JVASP-116823,10-norm,2.154089026752873
JVASP-116823,avg_dev local difference in MeltingT,1.915524244035577
JVASP-49402,avg_dev local difference in AtomicWeight,2.6584441194489323
JVASP-49402,avg_dev local difference in NValence,2.506693034142167
JVASP-49402,range local difference in NfValence,2.4620493598908846
JVASP-49402,MagpieData mean Electronegativity,2.2242061821100227
JVASP-49402,MagpieData minimum Column,2.154728650659503
JVASP-49402,avg_dev local difference in Electronegativity,1.9957449375618674
JVASP-49402,avg_dev local difference in NpValence,1.9264490865920865
JVASP-49402,MagpieData maximum NValence,1.658542914327476
JVASP-49402,0-norm,1.5555187301857107
JVASP-49402,MagpieData mean Column,1.5531399100007337
JVASP-135730,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-135730,minimum neighbor distance variation,4.388085240798401
JVASP-135730,MagpieData maximum CovalentRadius,3.3778316717728334
JVASP-135730,MagpieData mean Electronegativity,3.370126691873631
JVASP-135730,MagpieData minimum Column,3.2336756808663067
JVASP-135730,mean neighbor distance variation,2.7927672057678
JVASP-135730,MagpieData maximum MeltingT,2.1764951136160384
JVASP-135730,MagpieData minimum MendeleevNumber,2.1413330755141162
JVASP-135730,maximum CN_VoronoiNN,2.014283593245068
JVASP-135730,MagpieData mean Column,1.9666313076100521
JVASP-38593,MagpieData mode GSbandgap,4.994147045296065
JVASP-38593,MagpieData mode NsUnfilled,3.02766068919251
JVASP-38593,0-norm,2.943450943911764
JVASP-38593,avg_dev local difference in Electronegativity,2.561394531018872
JVASP-38593,minimum local difference in NsUnfilled,2.389187966840867
JVASP-38593,minimum local difference in Column,2.094483281054726
JVASP-38593,avg_dev local difference in SpaceGroupNumber,2.0782480154155087
JVASP-38593,MagpieData avg_dev Column,1.8912272235004521
JVASP-38593,MagpieData mode NsValence,1.6519539708464759
JVASP-38593,minimum local difference in NpValence,1.6042524342243187
JVASP-100080,minimum local difference in Electronegativity,3.076387325203686
JVASP-100080,avg_dev local difference in Electronegativity,2.2175142459105013
JVASP-100080,avg_dev local difference in MendeleevNumber,2.148538785665348
JVASP-100080,minimum local difference in NpValence,1.9248347771283203
JVASP-100080,minimum local difference in SpaceGroupNumber,1.8121876900521117
JVASP-100080,avg_dev local difference in Column,1.8046731176465711
JVASP-100080,MagpieData maximum AtomicWeight,1.7762855055045563
JVASP-100080,MagpieData range NdValence,1.6725222956445078
JVASP-100080,MagpieData mean Electronegativity,1.6045945591409132
JVASP-100080,frac d valence electrons,1.526559729201244
JVASP-30672,avg_dev local difference in Electronegativity,3.7191867992833734
JVASP-30672,avg_dev local difference in NpValence,2.9528638535582785
